fd_0,fd_1,fd_2,fd_3,fd_4,fd_5,fd_6,fd_7,fd_8,fd_9,fd_10,fd_11,fd_12,fd_13,fd_14,fd_15,fd_16,fd_17,fd_18,fd_19,fd_20,fd_21,fd_22,fd_23,fd_24,fd_25,fd_26,fd_27,fd_28,fd_29,fd_30,fd_31,fd_32,fd_33,fd_34,fd_35,fd_36,fd_37,fd_38,fd_39,fd_40,fd_41,fd_42,fd_43,fd_44,fd_45,fd_46,fd_47,fd_48,fd_49,fd_50,fd_51,fd_52,fd_53,fd_54,fd_55,fd_56,fd_57,fd_58,fd_59,fd_60,fd_61,fd_62,fd_63
1,0.223205,0.00251087,0.00361488,0.0400214,0.00321315,0.00759611,0.00765535,0.0107209,0.0110504,0.00464106,0.00702279,0.00546408,0.0165812,0.0104442,0,0.00394312,0.00702855,0.010163,0.0085989,0.00392053,0.010041,0.00715806,0.00369352,0.0109783,0.0112329,0.00667833,0.00778761,0.0101776,0.00555762,0.00407974,0.00594085,0.00800828,0.0111968,0.0118318,0.0083285,0.00733707,0.00509232,0.0047152,0.00673138,0.00663225,0.00759101,0.0137259,0.0118127,0.00793305,0.00808475,0.00980595,0.00821789,0.0049806,0.0131086,0.0159603,0.00894398,0.0064462,0.0111741,0.012123,0.00778579,0.00942552,0.00875216,0.00857036,0.00841347,0.00113291,0.0150717,0.0137894,0.00822915
1,0.200594,0.0613129,0.0331922,0.0100663,0.0163533,0.00717792,0.0242836,0.000553812,0.0136055,0.0152196,0.00185684,0.0179357,0.0213374,0.0183476,0.00705808,0.0201229,0.00690563,0.014865,0.0122448,0.0046269,0.0116913,0.0151523,0.00475389,0.017569,0.0107865,0.0215168,0.000302845,0.00321677,0.0198583,0.014531,0.00564648,0.0149989,0.016096,0.0100145,0.0181004,0.0173957,0.0191144,0.0034543,0.00828735,0.00657592,0.0183685,0.00442785,0.00964091,0.00323685,0.00691647,0.0217578,0.0037555,0.0153095,0.00763427,0.0175466,0,0.00650982,0.0121206,0.00666346,0.026432,0.0178211,0.0285297,0.000439952,0.0223794,0.00960517,0.0097809,0.00722419,0.0251473
1,0.170029,0.030666,0.0139412,0.0166205,0.000397403,0.0181306,1.33E-05,0.00930261,0.0147133,0.0112764,0.00782715,0.00754076,0.00673662,0.00225508,0.00777904,0.00565875,0.0208276,0.00328791,0.0162347,0.00965082,0.00467891,0.0157098,0,0.0217462,0.00541703,0.00836491,0.00726285,0.0207207,0.00134307,0.0118719,0.00946723,0.0167051,0.0116663,0.00379616,0.0236403,0.00848575,0.00468583,0.0111972,0.0117636,0.0049111,0.00907674,0.00186069,0.0132307,0.00198852,0.0183023,0.00663155,0.0154298,0.00222395,0.00887811,0.01622,0.00180599,0.00394742,0.00699624,0.0115949,0.0207594,0.00204445,0.00733712,0.00629364,0.0196546,0.00160568,0.0164775,0.003766,0.010725
1,0.181023,0.0310788,0.0159104,0.0223321,0.0293295,0.0162331,0.0219556,0.0183789,0.0133984,0.0234417,0.0196177,0.0180199,0.00760111,0.0136926,0,0.0292677,0.0102653,0.0229694,0.00904771,0.0133761,0.0104793,0.0151527,0.0176858,0.0207153,0.00273816,0.021249,0.0134927,0.0168231,0.0184472,0.015078,0.00462638,0.0234007,0.00986192,0.0126174,0.00518627,0.0188836,0.00463855,0.022735,0.00432358,0.0164095,0.00953274,0.00651298,0.0190607,0.0101192,0.0103768,0.018839,0.0067238,0.0078512,0.0136689,0.0114733,0.0126006,0.00754192,0.0128533,0.0122604,0.0147315,0.0102853,0.0111371,0.0107343,0.0193904,0.0159132,0.0122201,0.00759112,0.0276118
1,0.191712,0.0286417,0.0122833,0.0106017,0,0.0106757,0.00671215,0.00266736,0.00989119,0.0158942,0.00987275,0.00840804,0.00860955,0.00937558,0.010683,0.0115443,0.00989762,0.011312,0.0088996,0.0081926,0.0106751,0.00731531,0.00951738,0.0068328,0.00787778,0.00491098,0.0102032,0.00756647,0.00971262,0.0104056,0.00741456,0.00777955,0.0109326,0.0109418,0.0104161,0.0105457,0.00761476,0.0110871,0.00842759,0.00912422,0.00987405,0.00805045,0.00923111,0.00753509,0.0080975,0.0069666,0.0110812,0.00910514,0.00733287,0.0113102,0.00954332,0.0113617,0.0110737,0.00960583,0.0105318,0.00883044,0.00894679,0.00596847,0.0122557,0.00979019,0.00625858,0.0100609,0.0104229
1,0.241078,0.0100169,0.00809362,0.01718,0,0.0114511,0.00329472,0.0119468,0.00894092,0.0115307,0.00615194,0.00572625,0.00839518,0.0110725,0.011119,0.00795682,0.0074191,0.00898735,0.00805927,0.00716117,0.0112189,0.00738391,0.0101008,0.0075753,0.00931887,0.00720718,0.00957712,0.0083831,0.00968735,0.00879323,0.00856583,0.00802258,0.00815583,0.0115905,0.00612777,0.011055,0.00965814,0.00718519,0.0102157,0.00763591,0.0115206,0.00894179,0.00753602,0.0114154,0.00685041,0.0122515,0.00814021,0.00736361,0.0125749,0.00648182,0.0111153,0.00761457,0.00907885,0.00995968,0.00665627,0.0082392,0.00975501,0.00861872,0.00745225,0.0103682,0.00735676,0.0104409,0.0104838
1,0.280378,0.00888877,0.00370275,0,0.000800919,0.00257844,0.00624608,0.00577576,0.00451212,0.00660744,0.00438691,0.00748061,0.00650146,0.00745262,0.00928055,0.00692712,0.00822122,0.00471045,0.0124135,0.00541401,0.00969675,0.00783314,0.00804156,0.00776876,0.00936821,0.00931256,0.00813339,0.00927341,0.00990689,0.00812321,0.0109711,0.00403161,0.0108036,0.0104606,0.00727996,0.00818857,0.00878039,0.0114784,0.00341004,0.0135563,0.00365272,0.0124359,0.0044874,0.00885702,0.00396868,0.0128894,0.00435118,0.00997703,0.00804331,0.00779334,0.00631595,0.0104438,0.0082932,0.00489159,0.0115287,0.00785935,0.00997045,0.00880162,0.00460507,0.0112198,0.00477382,0.0165514,0.0100392
1,0.288998,0.0387875,0.0076483,0.00800168,0.0124714,0.00883911,0,0.00962927,0.00877161,0.00518918,0.00627153,0.00267015,0.00777573,0.00606116,0.00663176,0.00483107,0.00588268,0.00427187,0.00748487,0.0069903,0.00706674,0.00581105,0.00686283,0.00809222,0.0081476,0.00736368,0.00588882,0.00732929,0.00549355,0.00664822,0.00479671,0.00561191,0.00642967,0.00691258,0.00631841,0.00706524,0.00669925,0.0064012,0.00667258,0.00525497,0.00641378,0.00741712,0.00560602,0.00612231,0.00717315,0.00766436,0.00808646,0.00551673,0.00515812,0.00785767,0.00599354,0.00678958,0.00611296,0.00727427,0.00840156,0.00558634,0.00595959,0.00566749,0.00589372,0.00859411,0.00820349,0.00656569,0.0073875
1,0.268486,0.00156663,0.00398284,0.00816813,0.00202306,0,0.00405012,0.00459441,0.00693852,0.00654217,0.00730176,0.00678056,0.00693237,0.00674443,0.00966564,0.00699308,0.00863978,0.00745398,0.00329033,0.00940281,0.00494512,0.010021,0.00934056,0.00548754,0.0105914,0.00395008,0.0119233,0.00604457,0.0104687,0.00627675,0.00686677,0.00865541,0.00331232,0.013072,0.000853071,0.0144033,0.00648543,0.0139973,0.00610114,0.00664152,0.00511751,0.0114951,0.00801397,0.0161236,0.00902017,0.0137937,0.00739477,0.0125651,0.00794087,0.00785065,0.00729427,0.00861804,0.00536529,0.00915621,0.00650866,0.0108292,0.00345214,0.0102529,0.00546814,0.00940988,0.00809165,0.00937733,0.0174072
1,0.299023,0.0390191,0.00275086,0.00432079,0.0118208,0.012175,0,0.00622581,0.00418288,0.00642892,0.00459681,0.00600516,0.00379477,0.00755094,0.00450591,0.00858031,0.00427657,0.00838881,0.00324125,0.00645486,0.00680386,0.00375824,0.00898039,0.00329761,0.00967222,0.00207291,0.0106694,0.00121628,0.0102151,0.00334114,0.00681938,0.0073735,0.00532022,0.00699749,0.00680013,0.00585691,0.00816375,0.0041536,0.0089339,0.0029273,0.00964379,0.00261431,0.00877107,0.00517758,0.00712121,0.00572396,0.00650379,0.00512469,0.00774751,0.00377723,0.00854908,0.00571428,0.00855465,0.0047005,0.0102328,0.00102337,0.0102806,0.00354409,0.00541704,0.0102301,0.00406801,0.00755481,0.00733084
1,0.277697,0.0341559,0.0191703,0.0228905,0,0.0140116,0.00978401,0.0113723,0.00728679,0.0118108,0.0109764,0.0114421,0.012026,0.00962505,0.0134064,0.0117004,0.0128148,0.0128379,0.00895391,0.0129305,0.0117567,0.01181,0.0132277,0.012726,0.0115819,0.0131806,0.0116804,0.0155493,0.00803349,0.0169073,0.00886967,0.015136,0.0102518,0.0160763,0.00832086,0.0163582,0.0103242,0.0148512,0.0112688,0.0123195,0.0145834,0.0120254,0.0136501,0.0135652,0.0137278,0.0102202,0.0152311,0.0108243,0.0115367,0.0162928,0.00815685,0.0157989,0.0115325,0.0108545,0.0144678,0.0116469,0.0145889,0.0109679,0.0159128,0.00818578,0.0167078,0.0095513,0.014241
1,0.299552,0.0493748,0.0074389,0.00238133,0.0116989,0.0163595,0,0.0100528,0.00485871,0.00494345,0.00811528,0.00540516,0.00545,0.0088093,0.00395217,0.00833624,0.00314533,0.00909099,0.00260653,0.00956085,0.00312819,0.00790776,0.00759578,0.0041843,0.00591087,0.00556367,0.00384516,0.0106648,0.00154908,0.00936718,0.0033544,0.00860769,0.00529363,0.00695569,0.00453985,0.00806271,0.00351849,0.00726201,0.00398225,0.00931498,0.00486109,0.00807441,0.00466674,0.00519856,0.0083539,0.00272301,0.0107864,0.003364,0.00718693,0.00724561,0.0025881,0.00953511,0.00513402,0.0064708,0.00725379,0.00533669,0.00595976,0.0092873,0.00396988,0.00962612,0.00936198,0.00218956,0.0179249
1,0.260492,0.00677664,0.0122859,0.0206711,0.00994371,0,0.00751988,0.00566857,0.00817025,0.0113396,0.00536116,0.0120688,0.00521913,0.0106906,0.0092333,0.0095464,0.00883335,0.0151306,0.00636994,0.0151441,0.0119043,0.00874146,0.014314,0.00892369,0.0131801,0.014467,0.0105626,0.0155709,0.00999743,0.00778131,0.014633,0.0144169,0.00868642,0.0162548,0.00703543,0.0122641,0.0121024,0.00870561,0.0116193,0.00863267,0.00897276,0.0124564,0.00642387,0.0125053,0.0112817,0.00648463,0.0106686,0.01275,0.00716864,0.0118975,0.00969313,0.0111331,0.0131064,0.0136057,0.0134272,0.0170843,0.0098688,0.00886835,0.0154888,0.0157157,0.00812968,0.016391,0.0066418
1,0.27085,0.0746565,0.0139596,0.0151275,0.023142,0,0.0141503,0.00953544,0.0118312,0.0066656,0.0101682,0.00802268,0.00730882,0.0092807,0.00944651,0.0096202,0.00739936,0.0123128,0.00672173,0.00903903,0.0102609,0.00842465,0.00986886,0.00996793,0.00833874,0.00912523,0.00927246,0.00682122,0.0102936,0.00821995,0.00922894,0.00976056,0.00689364,0.00889321,0.0107264,0.00854451,0.0096994,0.0114219,0.00713469,0.00974059,0.0103691,0.00852947,0.008051,0.010689,0.00962485,0.00983634,0.00961758,0.00684632,0.011225,0.0109055,0.00770187,0.0076285,0.0124852,0.00781975,0.00974067,0.0100317,0.00952028,0.0102629,0.00838224,0.0084435,0.00948869,0.00862155,0.00739383
1,0.262046,0.0089735,0.0152042,0.00683494,0,0.00842541,0.00165446,0.00512064,0.0036369,0.00165855,0.00852626,0.00394269,0.00506865,0.00297285,0.00282146,0.00634634,0.00220171,0.0027941,0.00504696,0.0027834,0.00568275,0.00465642,0.00440447,0.00563715,0.00380866,0.00523328,0.0045484,0.00226372,0.00388869,0.0048367,0.00419249,0.00376763,0.00360256,0.00497587,0.00463587,0.00559959,0.00561276,0.00365822,0.00315759,0.00403054,0.00446178,0.00378087,0.00414129,0.00336038,0.00411508,0.00588517,0.00488191,0.00339372,0.00396363,0.00484697,0.00438695,0.00418653,0.0052124,0.00429089,0.00428539,0.00403736,0.00448627,0.00399992,0.00301957,0.00497025,0.00428449,0.00430693,0.00534096
1,0.288248,0.0234368,0.000251208,0.0141375,0.00508039,0.00117522,0.00599193,0.00492799,0.00237003,0.00962748,0.00270288,0.00653433,0.0051566,0.00478189,0.00857336,0.00566407,0.00701223,0.00452141,0.00711659,0.00472233,0.00798415,0.00548949,0.00596614,0.00702375,0.00683892,0.00629105,0.00676451,0.00540167,0.00741033,0.006798,0.00698674,0.00627523,0.00758152,0.0063885,0.00695236,0.00609431,0.00640364,0.00745764,0.00520197,0.00694717,0.00521724,0.00627249,0.00712303,0.00633328,0.00520835,0.0084567,0.00356494,0.00883915,0.00387835,0.0072322,0.005641,0.00761907,0.00596576,0.00722235,0.00679366,0.00693064,0.00753173,0.00519986,0.00793583,0.0114102,0,0.0132053,0.00356072
1,0.321846,0.0841028,0.0440425,0.016464,0.00807373,0.00690734,0.00778314,0.00994699,0.0103626,0.0105898,0.00806237,0.0119606,0.00709468,0.0111543,0.00989501,0.013384,0.00833891,0.00610033,0.00797797,0.0117446,0.00546612,0.012915,0.00981449,0.00964376,0.00979998,0.00889857,0.00971845,0.00739181,0.0071944,0.0102099,0.00946701,0.0105511,0.0108723,0.00748317,0.0125279,0.000932406,0.0136124,0.00499251,0.0118314,0.00775149,0.00934648,0.00779049,0.0132503,0.00517319,0.0141181,0.00712322,0.0112817,0.0102372,0.00673701,0.0165795,0.00477553,0.00994553,0.00981353,0.0086478,0.011417,0.00538681,0.0160729,0.00667939,0.008955,0,0.0187605,0.0054119,0.0109908
1,0.310287,0.0272547,0.00326004,0.0159453,0.0167475,0.0107515,0,0.00504778,0.00954272,0.0071226,0.00664202,0.00920168,0.00341603,0.00445728,0.00832841,0.0078009,0.00884334,0.00606993,0.00569056,0.00654796,0.00710083,0.00346471,0.00935905,0.00658429,0.00741517,0.0054612,0.00796058,0.0059982,0.00779086,0.00509906,0.00758271,0.00682794,0.00694178,0.00461446,0.00727929,0.00550192,0.00693548,0.00686327,0.00721719,0.00308969,0.00747084,0.00620931,0.0071217,0.00635314,0.00626062,0.0069437,0.00687696,0.00626569,0.00697412,0.00867801,0.00522867,0.00714273,0.00336669,0.00715454,0.00680241,0.00542676,0.007856,0.00761286,0.00465802,0.0063541,0.0080854,0.00857289,0.0128063
1,0.352429,0.0462516,0.0453304,0.0269464,0.00541402,0.00260508,0,0.00338128,0.00441643,0.00647422,0.00830381,0.00887415,0.0113055,0.0124618,0.014966,0.0149678,0.0143234,0.0155041,0.0149527,0.0161235,0.0149906,0.0161448,0.0145167,0.0145499,0.0149212,0.0130142,0.0144737,0.0129889,0.0131528,0.0120879,0.0115088,0.0110197,0.0101471,0.011584,0.0105369,0.0103075,0.0112285,0.01088,0.0121379,0.0127498,0.0120963,0.0125015,0.0133457,0.0126098,0.0138159,0.0142755,0.0136809,0.0143598,0.0141163,0.015046,0.0141788,0.0145352,0.0129167,0.0127875,0.0143348,0.0127674,0.0134594,0.0123074,0.0128117,0.0130296,0.0100535,0.0103704,0.0121587
1,0.282617,0.0119257,0.00777285,0.0184018,0,0.00455376,0.00163188,0.00303194,0.0106922,0.00520637,0.00448264,0.00522475,0.00291609,0.00394883,0.00571535,0.00714658,0.00677628,0.00351355,0.00883853,0.00461629,0.00733452,0.00592281,0.00441885,0.00572871,0.00393345,0.00680546,0.00397448,0.00753264,0.00588885,0.00288727,0.00507312,0.00293478,0.00756953,0.00550889,0.00615278,0.00395297,0.00725759,0.00401641,0.0050205,0.00723441,0.00617501,0.00547124,0.00353658,0.00708656,0.00281969,0.0087968,0.00124258,0.00696494,0.00362325,0.00580647,0.00145605,0.00394421,0.00609847,0.00367624,0.00568327,0.00857421,0.00675686,0.00531428,0.00674487,0.0091125,0.00474114,0.00730265,0.00431151
1,0.27085,0.0746565,0.0139596,0.0151275,0.023142,0,0.0141503,0.00953544,0.0118312,0.0066656,0.0101682,0.00802268,0.00730882,0.0092807,0.00944651,0.0096202,0.00739936,0.0123128,0.00672173,0.00903903,0.0102609,0.00842465,0.00986886,0.00996793,0.00833874,0.00912523,0.00927246,0.00682122,0.0102936,0.00821995,0.00922894,0.00976056,0.00689364,0.00889321,0.0107264,0.00854451,0.0096994,0.0114219,0.00713469,0.00974059,0.0103691,0.00852947,0.008051,0.010689,0.00962485,0.00983634,0.00961758,0.00684632,0.011225,0.0109055,0.00770187,0.0076285,0.0124852,0.00781975,0.00974067,0.0100317,0.00952028,0.0102629,0.00838224,0.0084435,0.00948869,0.00862155,0.00739383
1,0.360005,0.0755922,0.0702156,0.0228383,0.00573853,0,0.00648689,0.011472,0.0177278,0.0127047,0.0199532,0.0195501,0.0188759,0.0219488,0.0168009,0.0196059,0.0127667,0.0188479,0.0091605,0.0121801,0.00892928,0.0123295,0.00975804,0.0121695,0.0122612,0.016041,0.0157959,0.0160779,0.0174463,0.017443,0.0148777,0.018599,0.0132695,0.015887,0.0126604,0.0137151,0.0112521,0.0128934,0.00954406,0.0138196,0.011944,0.014383,0.0130884,0.0180617,0.0128455,0.0181622,0.0141733,0.0170221,0.0170411,0.0155131,0.0153124,0.0117045,0.0157677,0.0103023,0.0134767,0.0119956,0.0102725,0.0148094,0.0134689,0.0141167,0.0159106,0.0140873,0.0159818
1,0.303534,0.0477899,0.00168852,0.0239334,0.00888021,0.00243422,0.00883302,8.86E-05,0.0110105,0,0.0143479,0.00240745,0.0128809,0.00295435,0.0111865,0.0017044,0.0108414,0.00455881,0.00995512,0.00576918,0.0078453,0.00670448,0.00789792,0.00815616,0.00883737,0.00863706,0.0109874,0.00598192,0.0101531,0.00399492,0.0114366,0.00377153,0.00984133,0.00416653,0.0099939,0.00802448,0.00754415,0.0071963,0.00545938,0.00970471,0.00558978,0.00917477,0.00461306,0.00756296,0.00610773,0.00814821,0.0078964,0.00750543,0.00766235,0.00747466,0.00792094,0.00735772,0.00633835,0.00639451,0.00686482,0.0072989,0.00890949,0.00554379,0.00971381,0.00334246,0.0120592,0.00210094,0.0126096
1,0.280327,0.0209535,0.0145221,0.0196201,0.000401392,0.0185872,0,0.0121234,0.00498231,0.013911,0.00665368,0.0103987,0.00642426,0.00885785,0.00878318,0.0116765,0.0108961,0.00953927,0.00995769,0.0111984,0.00770392,0.0129016,0.00771039,0.0119007,0.00836162,0.0120222,0.00760862,0.0104925,0.0113474,0.00843876,0.0123904,0.00936119,0.0105191,0.00883111,0.0110003,0.0109017,0.00998263,0.0109777,0.00971285,0.0107127,0.0113342,0.00865442,0.0112617,0.00881526,0.0121058,0.00946465,0.0115203,0.00960111,0.0114485,0.00726276,0.0131492,0.0086902,0.0143923,0.00540476,0.0140978,0.00703498,0.0105443,0.0141031,0.00646035,0.0210404,0.00710552,0.0164646,0.0150589
1,0.321846,0.0841028,0.0440425,0.016464,0.00807373,0.00690734,0.00778314,0.00994699,0.0103626,0.0105898,0.00806237,0.0119606,0.00709468,0.0111543,0.00989501,0.013384,0.00833891,0.00610033,0.00797797,0.0117446,0.00546612,0.012915,0.00981449,0.00964376,0.00979998,0.00889857,0.00971845,0.00739181,0.0071944,0.0102099,0.00946701,0.0105511,0.0108723,0.00748317,0.0125279,0.000932406,0.0136124,0.00499251,0.0118314,0.00775149,0.00934648,0.00779049,0.0132503,0.00517319,0.0141181,0.00712322,0.0112817,0.0102372,0.00673701,0.0165795,0.00477553,0.00994553,0.00981353,0.0086478,0.011417,0.00538681,0.0160729,0.00667939,0.008955,0,0.0187605,0.0054119,0.0109908
1,0.316159,0.0285804,0.013904,0.0102083,0.0131605,0.00661522,0.0128172,0.00787538,0.00808564,0.00722353,0.00482852,0.00655567,0.00683524,0.0098926,0.0068567,0.00709685,0.00851391,0.0102851,0.00746473,0.00509196,0.00555378,0.00898546,0.00793391,0.0059505,0.00815851,0.00733084,0.012391,0.00574904,0.00940247,0.00377121,0.0113402,0.00950124,0.0105137,0.00687792,0.0093321,0.0124999,0.00679652,0.00954761,0.00140642,0.0130096,0.00492963,0.0121404,0.00446065,0.0110619,0.0088054,0.00644923,0.0114482,0.00797423,0.0132781,0.00165817,0.0120702,0.00644884,0.0110515,0,0.00791169,0.00801062,0.0144339,0.00659226,0.0106012,0.0066396,0.0119842,0.00162405,0.0130261
1,0.307376,0.0125837,0.0291274,0,0.00264786,0.011591,0.0148071,0.0113452,0.00739962,0.0112801,0.0143753,0.0144584,0.0133545,0.0118829,0.0144525,0.0151785,0.0136207,0.0154802,0.0151723,0.0121776,0.0123911,0.01497,0.0154102,0.0149191,0.0113263,0.0119178,0.0148495,0.0140127,0.0113312,0.0100696,0.0121657,0.014962,0.0143335,0.00999527,0.0124914,0.0141672,0.0135539,0.0143545,0.0142978,0.013966,0.0153797,0.0136485,0.0115765,0.013676,0.0130101,0.0126231,0.0143169,0.0136211,0.0125695,0.0146599,0.0134109,0.0135327,0.013463,0.0115616,0.0128852,0.0115948,0.0111931,0.0134814,0.0143219,0.0173771,0.010511,0.0124866,0.0171558
1,0.296297,0.0261365,0.0184486,0,0.00139895,0.0122643,0.00720566,0.00593549,0.0109588,0.0102063,0.00722902,0.010313,0.00715063,0.00821908,0.00939434,0.00684379,0.01102,0.00908358,0.0103088,0.0104286,0.00710647,0.0108128,0.009025,0.0116203,0.0111477,0.00830134,0.00956294,0.00935232,0.0119285,0.0124476,0.0113856,0.00961427,0.00964631,0.0100715,0.00951562,0.0109709,0.0104629,0.0118683,0.0118336,0.0112778,0.00955278,0.00949056,0.0102436,0.00981631,0.0129842,0.010905,0.0112622,0.0104568,0.0106842,0.0119512,0.00985369,0.0110731,0.0111738,0.0111919,0.0112567,0.0112315,0.011269,0.0104516,0.0107507,0.0120556,0.0114372,0.0113245,0.00969843
1,0.305734,0.0684955,0.00611569,0.00113434,0,0.00718001,0.00863434,0.00184655,0.00406473,0.00346142,0.00987916,0.00128335,0.00392603,0.00581794,0.000316487,0.00594408,0.00149918,0.00561135,0.00250553,0.00451245,0.00157901,0.00445366,0.00279064,0.00552124,0.00435901,0.00530384,0.00198092,0.00399363,0.00102964,0.00555093,0.00113674,0.0051264,0.0060838,0.00184739,0.0063241,0.000656763,0.00652942,0.00393544,0.00365926,0.00447465,0.00518342,0.00321291,0.00710727,0.00108859,0.00508432,0.00369011,0.00355309,0.00528512,0.00157778,0.00669691,0.00187449,0.00345262,0.00442095,0.00258624,0.00452935,0.00190793,0.0047157,0.00277077,0.0056913,0.00408025,0.00460116,0.00132676,0.00646198
1,0.310902,0,0.0119031,0.0110927,0.00254129,0.00687124,0.00375141,0.00443645,0.00714059,0.00702526,0.00775866,0.00442004,0.0100524,0.00506503,0.00543122,0.0143005,0.000826317,0.0137421,0.0103892,0.00798747,0.0151313,0.00613534,0.0107739,0.00944142,0.0075235,0.0101951,0.0108385,0.00875962,0.010148,0.00630839,0.00897994,0.00820126,0.00900228,0.0094806,0.00820869,0.0092557,0.00695702,0.0093105,0.00693162,0.00950934,0.00829308,0.00944004,0.00727278,0.0106519,0.00673841,0.0101476,0.00686045,0.00949111,0.00859157,0.00823357,0.00974662,0.00950371,0.00675821,0.0108975,0.00694642,0.00825467,0.0115748,0.00698132,0.0099371,0.00911856,0.0079161,0.00888776,0.00999797
1,0.257906,0.0124448,0.00621794,0.0072177,0.00743955,0.00709282,0.0111956,0.00812851,0,0.0102463,0.00969289,0.00586373,0.00323968,0.0064674,0.00490456,0.0112294,0.00808317,0.00153372,0.0130376,0.00532574,0.00575239,0.00513256,0.00434441,0.00789295,0.00294944,0.00948482,0.00872012,0.00242449,0.00600094,0.0106437,0.00679956,0.00336571,0.00848786,0.00655085,0.00237032,0.00757403,0.00977508,0.00495883,0.00492144,0.00676767,0.00758155,0.00348307,0.00716287,0.00819703,0.00411042,0.00769671,0.00548658,0.00528655,0.00726922,0.00806051,0.00669976,0.00472515,0.00598404,0.00605018,0.00793499,0.00486734,0.00511935,0.00806459,0.00693698,0.00738273,0.00237015,0.00751944,0.00821502
1,0.304568,0.0236331,0.0501983,0.0144559,0,0.00756724,0.00367799,0.002627,0.00171665,0.0077583,0.00675541,0.0108851,0.00563042,0.0131009,0.00948533,0.0100809,0.0120839,0.0109677,0.0117812,0.0125132,0.0123909,0.0126577,0.00995173,0.0120083,0.0145595,0.00621761,0.0122284,0.0130539,0.00667563,0.012083,0.0106787,0.0086441,0.00805204,0.01041,0.00592759,0.0111055,0.00831392,0.00686433,0.00781607,0.0112778,0.00932225,0.0110477,0.00942869,0.00991402,0.011769,0.0106786,0.0119673,0.0104032,0.0100242,0.0136769,0.00931877,0.0122124,0.0131564,0.00971818,0.0108698,0.0111552,0.00893637,0.0120569,0.00891883,0.00772206,0.00843152,0.00963421,0.0103693
1,0.270642,0.0110445,0,0.000444085,0.00433054,0.0078271,0.00562369,0.00898193,0.00838131,0.00733319,0.00957085,0.0103671,0.00992022,0.0105818,0.0104179,0.0100938,0.00887882,0.0125883,0.00769225,0.0110704,0.00884195,0.0110339,0.00967075,0.0111598,0.0114137,0.00893131,0.0135841,0.00972795,0.0113729,0.0107282,0.0100646,0.0104963,0.0111746,0.00930705,0.0106193,0.00965529,0.0112617,0.00943723,0.0124034,0.00931995,0.0108787,0.0100759,0.0108482,0.011091,0.00941747,0.0114091,0.00902364,0.0119188,0.00985915,0.0126482,0.010314,0.0116167,0.0109943,0.0116749,0.00881982,0.0129157,0.00794638,0.0116521,0.010726,0.00884527,0.0122247,0.0142285,0.00685473
1,0.316673,0.0278194,0.0143312,0,0.0190955,0.00287134,0.0165612,0.0143294,0.020622,0.00881776,0.0119083,0.0112442,0.0144994,0.00793993,0.0123406,0.00988869,0.0132781,0.0115888,0.012793,0.0101524,0.0102963,0.00694588,0.00850984,0.0047304,0.0108014,0.0039972,0.00880114,0.0113556,0.00774959,0.00745767,0.0165492,0.0110516,0.00660051,0.00598208,0.010155,0.0121635,0.0130068,0.0106856,0.0137584,0.0129299,0.00656739,0.00328081,0.00924506,0.0148011,0.015746,0.00751683,0.0138827,0.0153647,0.00766726,0.00982878,0.00963089,0.00939654,0.0153397,0.00915385,0.00401721,0.0092733,0.0138703,0.00600039,0.0153213,0.0100217,0.00703727,0.00973927,0.00688816
