Color_0_0,Color_0_1,Color_0_2,Color_1_0,Color_1_1,Color_1_2,Color_2_0,Color_2_1,Color_2_2,Color_3_0,Color_3_1,Color_3_2,color_4_0,Color_4_1,Color_4_2,Color_5_0,Color_5_1,Color_5_2,Color_6_0,Color_6_1,Color_6_2,Color_7_0,Color_7_1,Color_7_2,Color_8_0,Color_8_1,Color_8_2,Color_9_0,Color_9_1,Color_9_2,Color_10_0,Color_10_1,Color_10_2,Color_11_0,Color_11_1,Color_11_2,Color_12_0,Color_12_1,Color_12_2,Color_13_0,Color_13_1,Color_13_2,Color_14_0,Color_14_1,Color_14_2,Color_15_0,Color_15_1,Color_15_2
0.292331,0.164682,0.159343,0.139708,0.110312,0.084122,0.014472,0.01328,0.009839,0.000569,0.000495,0.000388,0.356674,0.287644,0.231325,0.253185,0.216423,0.16824,0.077506,0.070625,0.054336,0.015546,0.014932,0.011942,0.437128,0.395154,0.332821,0.358929,0.32421,0.264193,0.211019,0.196342,0.155634,0.109121,0.108443,0.084712,0.484286,0.468091,0.409386,0.401711,0.387353,0.327517,0.260721,0.253244,0.205524,0.149664,0.172177,0.123978
0.407867,0.229447,0.245314,0.203199,0.156502,0.132281,0.021894,0.01955,0.015425,0.001526,0.001451,0.001106,0.519609,0.456412,0.384515,0.379203,0.339433,0.283142,0.120895,0.111459,0.090845,0.025226,0.024111,0.01938,0.663856,0.621126,0.559977,0.548024,0.509141,0.448732,0.340414,0.31966,0.277588,0.174346,0.168623,0.144213,0.757514,0.732468,0.698254,0.638831,0.605644,0.56084,0.435195,0.413881,0.374614,0.236985,0.264779,0.215802
0.339938,0.260735,0.286835,0.200003,0.185052,0.169252,0.025795,0.024536,0.021079,0.000649,0.000629,0.000531,0.433706,0.419999,0.400057,0.354212,0.348551,0.32389,0.142864,0.14165,0.128515,0.023082,0.022645,0.0201,0.57564,0.560353,0.539368,0.48277,0.471248,0.448805,0.340229,0.336963,0.310968,0.17045,0.175152,0.151812,0.665278,0.645356,0.629029,0.556475,0.538886,0.520038,0.394061,0.395241,0.369985,0.205525,0.279394,0.209212
0.362932,0.462152,0.331485,0.277495,0.243459,0.18304,0.026183,0.019709,0.014788,0.001301,0.000612,0.000402,0.684843,0.602249,0.508021,0.590141,0.483767,0.393073,0.241734,0.166771,0.126342,0.085416,0.037322,0.024587,0.81419,0.735136,0.633802,0.7575,0.628832,0.51737,0.632251,0.410421,0.303887,0.533457,0.246891,0.161866,0.879803,0.810511,0.703197,0.827619,0.699976,0.576272,0.726502,0.466901,0.341435,0.674451,0.334582,0.220947
0.43304,0.328925,0.310739,0.236117,0.195635,0.170129,0.040555,0.033351,0.031329,0.001937,0.001857,0.002059,0.542734,0.526772,0.459364,0.414624,0.407827,0.365888,0.13514,0.133082,0.125632,0.019219,0.019388,0.019938,0.699375,0.716463,0.661117,0.586008,0.614764,0.575367,0.381256,0.407249,0.388722,0.167916,0.184937,0.181812,0.796572,0.828955,0.784812,0.668346,0.709143,0.67247,0.457967,0.505948,0.481739,0.255971,0.342263,0.301833
0.386895,0.233491,0.133389,0.240449,0.159417,0.076773,0.036524,0.024064,0.010893,0.001086,0.000807,0.000349,0.543515,0.438846,0.254413,0.397439,0.324073,0.185075,0.117094,0.093936,0.051323,0.011089,0.009319,0.004527,0.724338,0.670578,0.461849,0.620214,0.561325,0.374795,0.349186,0.314549,0.202075,0.10915,0.104662,0.059279,0.803899,0.789895,0.641303,0.717501,0.689391,0.529777,0.471598,0.462958,0.326875,0.144766,0.255208,0.11281
0.39758,0.321356,0.318998,0.280538,0.231467,0.224548,0.053546,0.042867,0.044165,0.002487,0.001982,0.002441,0.484011,0.455673,0.457849,0.379334,0.354018,0.365498,0.157847,0.14179,0.159746,0.043294,0.038245,0.048437,0.677907,0.685086,0.700305,0.570298,0.578999,0.607187,0.379726,0.381428,0.425174,0.217486,0.215979,0.264219,0.763467,0.782856,0.801229,0.657693,0.683959,0.719166,0.487379,0.511551,0.562627,0.280106,0.345869,0.374335
0.342991,0.26694,0.268891,0.222428,0.181606,0.180594,0.043871,0.033803,0.03556,0.00379,0.002555,0.002905,0.441218,0.40309,0.401675,0.338593,0.309616,0.320262,0.141339,0.125144,0.139546,0.039198,0.034908,0.042027,0.618003,0.616156,0.63296,0.503824,0.502792,0.536756,0.333278,0.330969,0.372702,0.184724,0.185424,0.218386,0.722035,0.738983,0.763994,0.595679,0.617281,0.659651,0.428955,0.44834,0.500334,0.217837,0.298545,0.298843
0.363543,0.275036,0.351229,0.192803,0.183037,0.201664,0.030123,0.027674,0.029087,0.002748,0.001929,0.001835,0.514522,0.528006,0.53255,0.415846,0.419319,0.406144,0.170246,0.160532,0.145921,0.033942,0.028448,0.023551,0.710382,0.725644,0.698904,0.629391,0.626962,0.575429,0.446347,0.428837,0.375051,0.212066,0.203487,0.176814,0.800028,0.812703,0.770465,0.709467,0.713457,0.663306,0.52045,0.516948,0.463412,0.26891,0.329182,0.267877
0.426349,0.279336,0.348175,0.228809,0.175074,0.18076,0.024791,0.019629,0.02099,0.000833,0.000471,0.001285,0.553467,0.526222,0.559883,0.425087,0.406965,0.431442,0.136566,0.136958,0.151542,0.016799,0.018498,0.024499,0.695628,0.761164,0.784731,0.586935,0.635765,0.68283,0.369676,0.409452,0.4608,0.163427,0.201481,0.235616,0.752699,0.861348,0.891436,0.652371,0.744085,0.790822,0.429044,0.498647,0.553925,0.214936,0.317845,0.352491
0.436043,0.27949,0.376101,0.215417,0.161058,0.20114,0.018871,0.015091,0.021952,0.000592,0.000586,0.001058,0.553635,0.505408,0.563864,0.418024,0.382722,0.432287,0.103142,0.098209,0.121192,0.010974,0.01206,0.018356,0.783906,0.787828,0.809352,0.679644,0.684422,0.729193,0.39598,0.408699,0.476718,0.124827,0.137966,0.179597,0.875231,0.895123,0.903157,0.779304,0.808993,0.844064,0.542368,0.585127,0.667076,0.212662,0.323183,0.330661
0.406372,0.251903,0.2003,0.202476,0.156685,0.110982,0.024802,0.019672,0.01635,0.001011,0.000826,0.000996,0.552528,0.468875,0.329762,0.39596,0.347916,0.250057,0.103644,0.090805,0.069228,0.011946,0.010257,0.009508,0.712871,0.667379,0.537858,0.622214,0.575783,0.44615,0.347651,0.322625,0.247549,0.110808,0.105593,0.082798,0.792029,0.766972,0.666512,0.711344,0.682019,0.569214,0.465451,0.45498,0.358564,0.15671,0.231987,0.13842
0.397747,0.26161,0.337495,0.241771,0.161103,0.19295,0.055673,0.027228,0.037705,0.004812,0.00163,0.003485,0.546185,0.487507,0.546099,0.396708,0.353451,0.413034,0.143821,0.12476,0.168948,0.033583,0.030461,0.051892,0.743103,0.73509,0.788142,0.608011,0.610994,0.690524,0.358132,0.370952,0.480908,0.177361,0.196808,0.299999,0.824716,0.831995,0.871592,0.713746,0.733504,0.804639,0.452391,0.490749,0.612893,0.226633,0.305599,0.41451
0.433815,0.280215,0.297577,0.233405,0.172356,0.158961,0.045712,0.030648,0.031449,0.004238,0.002649,0.003231,0.606312,0.564838,0.521316,0.473542,0.437574,0.402407,0.170987,0.153765,0.149433,0.028214,0.025279,0.027457,0.763567,0.75834,0.71729,0.676414,0.664296,0.614893,0.468477,0.459276,0.437439,0.207216,0.203772,0.197578,0.83483,0.846076,0.823396,0.744835,0.740017,0.703558,0.5506,0.542847,0.517647,0.303715,0.333643,0.301486
0.598956,0.470224,0.466189,0.356274,0.313147,0.284527,0.034473,0.031116,0.027676,0.000407,0.000389,0.000373,0.72573,0.669835,0.601862,0.616334,0.56928,0.511194,0.219942,0.205972,0.187506,0.020762,0.021331,0.021173,0.827029,0.803658,0.763714,0.745725,0.72184,0.678293,0.497507,0.490195,0.466454,0.188246,0.210286,0.212147,0.896043,0.894958,0.889142,0.831411,0.825632,0.808234,0.590408,0.610898,0.600023,0.250895,0.376486,0.335463
0.410548,0.319783,0.279505,0.312367,0.253091,0.211099,0.047208,0.038638,0.031767,0.000598,0.000502,0.000419,0.521824,0.446127,0.384668,0.448752,0.384666,0.330877,0.168103,0.147476,0.129665,0.017568,0.016016,0.014448,0.717533,0.653841,0.597743,0.621771,0.556765,0.502651,0.433106,0.393732,0.360048,0.19725,0.184179,0.161333,0.825569,0.786411,0.750085,0.719423,0.670139,0.634693,0.520343,0.484264,0.449362,0.23769,0.329586,0.228496
0.554904,0.419842,0.319172,0.32687,0.26976,0.190848,0.026056,0.022232,0.015796,0.00055,0.000496,0.000378,0.685788,0.609801,0.440645,0.585093,0.524003,0.380892,0.18643,0.170984,0.126789,0.015658,0.015619,0.012233,0.773111,0.725968,0.557959,0.708089,0.661772,0.508223,0.497258,0.478291,0.371474,0.178671,0.183966,0.143562,0.835948,0.825736,0.68812,0.747134,0.730339,0.591198,0.559864,0.560622,0.445319,0.248407,0.332451,0.22793
0.462879,0.277923,0.227197,0.318373,0.182908,0.137796,0.048295,0.025387,0.017423,0.001308,0.000602,0.000299,0.567552,0.417912,0.366339,0.441333,0.311565,0.265819,0.153451,0.097541,0.075163,0.022107,0.013652,0.009215,0.710854,0.625157,0.595739,0.627839,0.532872,0.494151,0.403761,0.335207,0.300729,0.159925,0.136958,0.112128,0.82535,0.762696,0.738157,0.738775,0.669423,0.63703,0.538308,0.502525,0.469008,0.204562,0.316282,0.219916
0.489395,0.259518,0.180505,0.383315,0.175608,0.111023,0.073753,0.030598,0.018421,0.000873,0.000369,0.000226,0.599955,0.43225,0.359028,0.517247,0.357813,0.298874,0.19178,0.137688,0.118104,0.012601,0.010369,0.0093,0.753157,0.657997,0.600268,0.685647,0.584559,0.525802,0.495634,0.438743,0.403765,0.171845,0.165926,0.147716,0.833029,0.791417,0.745401,0.747572,0.691925,0.651147,0.574916,0.546491,0.514137,0.231251,0.346344,0.25855
0.419707,0.289666,0.264596,0.28053,0.191512,0.161482,0.065157,0.034557,0.026261,0.005696,0.002211,0.001353,0.541598,0.457104,0.417588,0.433566,0.358046,0.32498,0.183311,0.144003,0.128663,0.033225,0.025037,0.021809,0.700712,0.660883,0.625037,0.591821,0.559803,0.530998,0.414751,0.395221,0.378737,0.194508,0.190899,0.178154,0.820697,0.805792,0.783225,0.708436,0.698506,0.67737,0.503969,0.513958,0.501311,0.235833,0.34557,0.288805
0.523319,0.367283,0.361074,0.35935,0.271128,0.253976,0.052202,0.039591,0.036995,0.001119,0.000836,0.000781,0.652712,0.554281,0.504785,0.56201,0.478003,0.44645,0.231676,0.196954,0.188335,0.028257,0.023961,0.023184,0.782878,0.734718,0.677206,0.710368,0.644741,0.612564,0.538644,0.478927,0.465156,0.237111,0.215136,0.202114,0.832669,0.80858,0.783222,0.767273,0.728016,0.707517,0.607046,0.568184,0.553163,0.287709,0.383676,0.297338
0.532887,0.388122,0.422925,0.388343,0.289071,0.302386,0.058446,0.043185,0.044455,0.000815,0.000605,0.000607,0.582534,0.484248,0.501536,0.523537,0.441207,0.461058,0.222003,0.189144,0.197411,0.019244,0.016302,0.016543,0.639513,0.574945,0.611155,0.596084,0.53567,0.567258,0.47067,0.419938,0.444182,0.172868,0.158803,0.158797,0.683419,0.656453,0.709882,0.628417,0.593854,0.644706,0.536032,0.496464,0.535451,0.223986,0.322116,0.266394
0.789282,0.743267,0.636829,0.789475,0.759301,0.725015,0.703351,0.670184,0.66762,0.50979,0.448657,0.48075,0.738292,0.679102,0.507666,0.709243,0.650898,0.587948,0.558975,0.50771,0.503196,0.320491,0.263296,0.268358,0.597402,0.492643,0.378346,0.513814,0.401208,0.356431,0.170831,0.133662,0.130308,0.026743,0.019818,0.020009,0.354402,0.347252,0.162547,0.245408,0.184288,0.158524,0.017421,0.011432,0.010829,0.000291,0.000205,0.000204
0.612925,0.446791,0.505766,0.267138,0.219908,0.223127,0.013961,0.012377,0.012435,0.000133,0.000122,0.000124,0.767837,0.719877,0.719043,0.591992,0.557444,0.559488,0.159339,0.150756,0.152379,0.01203,0.011415,0.011524,0.883614,0.857372,0.862302,0.819531,0.791806,0.802268,0.59733,0.575388,0.583692,0.197253,0.195797,0.186963,0.923419,0.908942,0.922582,0.873717,0.856052,0.874869,0.743045,0.730472,0.741119,0.302399,0.446178,0.350755
0.408326,0.302332,0.327676,0.265473,0.20119,0.211852,0.035835,0.025572,0.02727,0.001398,0.000825,0.000915,0.50187,0.419255,0.459028,0.424274,0.355557,0.395069,0.139293,0.116153,0.13201,0.013297,0.010324,0.011956,0.643379,0.591937,0.649581,0.568448,0.517988,0.596499,0.397098,0.355731,0.41586,0.124136,0.112081,0.123825,0.753292,0.729295,0.783897,0.65141,0.6206,0.700229,0.488866,0.463014,0.535961,0.152942,0.27532,0.219472
0.363091,0.197184,0.201689,0.225324,0.156697,0.124484,0.023826,0.016965,0.013036,0.000191,0.000136,0.000105,0.464838,0.368739,0.327073,0.397301,0.311895,0.262544,0.12731,0.099257,0.082507,0.007127,0.00545,0.004465,0.624863,0.564246,0.534175,0.551172,0.487886,0.449015,0.3676,0.323769,0.295102,0.10487,0.092428,0.08013,0.739247,0.701858,0.68519,0.639334,0.600368,0.5747,0.462903,0.4382,0.408943,0.154666,0.230986,0.160937
0.589653,0.539159,0.523196,0.6974,0.700467,0.698154,0.756841,0.76051,0.769003,0.721483,0.728137,0.744013,0.318098,0.316878,0.306139,0.558162,0.562615,0.558865,0.656113,0.659341,0.656934,0.650476,0.657727,0.664187,0.019641,0.020036,0.019987,0.162845,0.163259,0.158177,0.447247,0.447853,0.431445,0.492764,0.506204,0.505287,0.000175,0.000177,0.000172,0.012497,0.012331,0.01129,0.158869,0.163384,0.154009,0.179875,0.268593,0.255952
0.547691,0.366287,0.402778,0.255788,0.214623,0.194735,0.014999,0.013564,0.012029,0.000126,0.000115,0.000102,0.696944,0.640713,0.586135,0.581998,0.534545,0.483323,0.159922,0.146104,0.130888,0.007438,0.006703,0.005843,0.779491,0.736299,0.688059,0.737406,0.683929,0.628097,0.565447,0.513201,0.458464,0.181227,0.167678,0.141041,0.825586,0.790535,0.747243,0.771204,0.722994,0.667546,0.674571,0.605979,0.532001,0.321306,0.383456,0.279939
0.277875,0.154388,0.216948,0.105091,0.099166,0.096682,0.007177,0.007411,0.006891,0.000157,0.000167,0.000142,0.377405,0.389368,0.38873,0.264157,0.27549,0.267311,0.089313,0.091505,0.086884,0.012562,0.012696,0.011868,0.516952,0.550572,0.545002,0.394391,0.413689,0.404032,0.2352,0.240933,0.23071,0.108288,0.111586,0.103515,0.603674,0.639536,0.631854,0.482739,0.507958,0.497301,0.299974,0.318612,0.305179,0.118009,0.192639,0.147409
0.548546,0.383242,0.396841,0.290006,0.223758,0.212952,0.02236,0.017503,0.016626,0.000308,0.00024,0.000229,0.65099,0.558719,0.535672,0.535335,0.463412,0.443191,0.161111,0.138158,0.132201,0.014373,0.011947,0.011388,0.74067,0.672724,0.648761,0.678832,0.60977,0.588591,0.478869,0.419274,0.402908,0.154077,0.137777,0.12707,0.820144,0.763787,0.735599,0.749958,0.685681,0.659569,0.590425,0.53285,0.507206,0.21961,0.306191,0.224302
0.517436,0.387451,0.534651,0.209653,0.199194,0.240616,0.009255,0.009872,0.01168,9.7E-05,0.000104,0.000125,0.651659,0.659333,0.730521,0.493214,0.507159,0.566072,0.119526,0.124888,0.143172,0.009282,0.009797,0.011625,0.786842,0.783734,0.830959,0.702305,0.705096,0.757527,0.458192,0.472171,0.528847,0.164951,0.178101,0.201412,0.835764,0.830833,0.870622,0.761741,0.762264,0.811684,0.569383,0.593166,0.652536,0.254636,0.368383,0.350459
0.274264,0.202717,0.250961,0.164328,0.153592,0.16674,0.015271,0.014956,0.016052,0.00015,0.000148,0.000157,0.313104,0.299248,0.3211,0.25702,0.249562,0.267497,0.09487,0.092509,0.09912,0.010241,0.009979,0.010577,0.388762,0.376788,0.398714,0.33302,0.32242,0.343485,0.250515,0.242441,0.258773,0.142183,0.141839,0.146708,0.438211,0.430097,0.452452,0.372857,0.361641,0.384188,0.28667,0.277724,0.295012,0.189938,0.226182,0.215495
0.360545,0.221594,0.279975,0.198,0.16839,0.163808,0.028444,0.024481,0.023234,0.000342,0.000293,0.000276,0.45226,0.424686,0.422847,0.339547,0.30924,0.300184,0.12674,0.113151,0.109283,0.011271,0.009935,0.009578,0.644079,0.637445,0.63077,0.519206,0.501377,0.492588,0.330197,0.307201,0.300584,0.134235,0.126153,0.120711,0.712533,0.713683,0.709216,0.625761,0.617561,0.61054,0.423114,0.409401,0.402218,0.181227,0.25832,0.206768
0.490388,0.351271,0.428692,0.216411,0.189168,0.198449,0.013012,0.012306,0.012424,0.00016,0.000152,0.000152,0.567806,0.551926,0.561729,0.429158,0.416241,0.421029,0.136087,0.130631,0.13126,0.016751,0.016015,0.016003,0.689105,0.684211,0.686156,0.596922,0.587528,0.590383,0.437028,0.422163,0.422088,0.213284,0.210894,0.205598,0.746534,0.743197,0.742423,0.663197,0.655486,0.654201,0.524567,0.510878,0.509264,0.31745,0.391792,0.341386
0.391676,0.265425,0.229861,0.235713,0.161766,0.132019,0.019949,0.0129,0.01051,0.000273,0.000169,0.000139,0.46458,0.382358,0.3406,0.381914,0.323474,0.291468,0.110648,0.092525,0.083727,0.00839,0.006598,0.005884,0.587329,0.542956,0.51337,0.518299,0.486438,0.456832,0.356045,0.330715,0.309348,0.099734,0.096966,0.083934,0.705902,0.673478,0.644501,0.602028,0.575938,0.550754,0.444352,0.441413,0.415399,0.105927,0.27079,0.158527
0.462645,0.341012,0.470546,0.171426,0.157322,0.187443,0.007481,0.007574,0.008874,7E-05,7.4E-05,8.9E-05,0.571536,0.583229,0.655906,0.409264,0.421512,0.476337,0.084324,0.087363,0.100835,0.005392,0.005688,0.006824,0.71227,0.733916,0.802946,0.617747,0.639724,0.70887,0.3672,0.389365,0.447435,0.12183,0.136118,0.157932,0.777924,0.800947,0.865276,0.686505,0.713396,0.783158,0.476169,0.522991,0.59765,0.196196,0.315892,0.309495
0.42319,0.25453,0.355027,0.161849,0.14483,0.156282,0.006343,0.006821,0.007419,5.8E-05,0.000119,0.000149,0.586717,0.576652,0.592382,0.425787,0.423224,0.435587,0.088599,0.091242,0.096503,0.006608,0.007394,0.008111,0.694729,0.694444,0.699382,0.615775,0.616449,0.629032,0.411527,0.411427,0.427221,0.174307,0.179642,0.185268,0.74467,0.745171,0.746867,0.670216,0.669394,0.676349,0.518776,0.518759,0.535557,0.285104,0.355944,0.333263
0.487661,0.296578,0.38468,0.183386,0.153069,0.156112,0.005206,0.004823,0.004686,8E-05,7.7E-05,7.9E-05,0.701474,0.661157,0.634566,0.518814,0.494182,0.46822,0.120856,0.115549,0.11272,0.010957,0.01055,0.010845,0.861236,0.835658,0.793966,0.769207,0.740597,0.700616,0.517466,0.496729,0.485641,0.178423,0.174328,0.172237,0.908019,0.89047,0.858727,0.828373,0.805331,0.77299,0.634246,0.616739,0.600206,0.277854,0.34506,0.290723
0.3744,0.255287,0.398468,0.128755,0.119861,0.154787,0.00492,0.004959,0.006272,4.7E-05,4.7E-05,6E-05,0.478444,0.491795,0.584734,0.343275,0.356587,0.428481,0.066972,0.069313,0.085751,0.003239,0.003275,0.004279,0.640816,0.672387,0.74867,0.535862,0.56757,0.659162,0.322298,0.339801,0.411201,0.084142,0.090093,0.110382,0.736572,0.780763,0.849724,0.60746,0.649635,0.736596,0.416891,0.454511,0.537816,0.131078,0.228749,0.217514
0.270312,0.14529,0.209664,0.115416,0.111098,0.107529,0.009658,0.009798,0.009244,0.000112,0.000114,0.000107,0.343548,0.349405,0.350159,0.239847,0.2494,0.24154,0.081354,0.083234,0.079347,0.009569,0.00961,0.009038,0.50031,0.526228,0.521277,0.375057,0.392549,0.383657,0.231277,0.237772,0.227681,0.10347,0.107615,0.100253,0.594266,0.62546,0.622414,0.474781,0.501844,0.496056,0.304283,0.327235,0.315847,0.114663,0.197633,0.149533
0.31427,0.138163,0.20964,0.082768,0.069912,0.070656,0.004933,0.004135,0.004438,0.000186,3.6E-05,7.5E-05,0.462696,0.436897,0.444309,0.264488,0.263418,0.260466,0.042645,0.043338,0.042894,0.002233,0.002256,0.002237,0.654343,0.645443,0.645452,0.538407,0.537557,0.534809,0.256848,0.258778,0.255932,0.05927,0.063344,0.060675,0.734243,0.722736,0.721647,0.633101,0.629427,0.628381,0.399661,0.412578,0.40751,0.102974,0.188493,0.146999
0.496737,0.371486,0.456971,0.235799,0.212194,0.219621,0.015574,0.015245,0.014634,0.000198,0.000199,0.000198,0.593735,0.585169,0.610075,0.473764,0.471088,0.48017,0.15344,0.154628,0.157987,0.015462,0.015907,0.016523,0.684617,0.689373,0.730082,0.618267,0.622014,0.662125,0.463044,0.47307,0.505462,0.210376,0.225027,0.231216,0.721784,0.7384,0.78933,0.658784,0.670353,0.719847,0.540041,0.558715,0.602414,0.296336,0.40059,0.370469
0.478958,0.260401,0.381549,0.15809,0.135433,0.146371,0.007571,0.008067,0.00786,0.00023,0.000278,0.000236,0.574774,0.560824,0.599398,0.413601,0.415033,0.436525,0.113055,0.117954,0.120894,0.014122,0.015609,0.015268,0.693043,0.693855,0.723141,0.596463,0.603682,0.634303,0.425132,0.43821,0.456774,0.201401,0.220417,0.220675,0.74622,0.74658,0.771223,0.647066,0.652037,0.681158,0.499111,0.51374,0.538171,0.308674,0.381553,0.366446
0.424594,0.298686,0.358583,0.257832,0.209321,0.221322,0.046021,0.03821,0.040049,0.002315,0.001872,0.002079,0.52113,0.459629,0.485275,0.42311,0.369529,0.387101,0.167547,0.145609,0.152699,0.029651,0.026261,0.02723,0.630858,0.581552,0.615091,0.565699,0.515162,0.546856,0.41978,0.375721,0.397448,0.228721,0.205427,0.211468,0.693198,0.651655,0.690792,0.613074,0.568074,0.604627,0.488412,0.437707,0.460901,0.325677,0.311727,0.306874
0.25464,0.295021,0.339773,0.209862,0.189196,0.232701,0.022748,0.01939,0.024027,0.00034,0.000276,0.000337,0.444489,0.42519,0.512842,0.402525,0.371215,0.443384,0.157212,0.139953,0.165842,0.019059,0.015344,0.01792,0.654102,0.6382,0.710388,0.563295,0.537158,0.601911,0.397046,0.358659,0.408664,0.206571,0.16658,0.189168,0.79095,0.782403,0.838824,0.665545,0.653397,0.719503,0.471581,0.429266,0.482827,0.356603,0.248759,0.306861
0.459378,0.378942,0.398166,0.344569,0.293098,0.296133,0.060698,0.051404,0.050941,0.00141,0.001164,0.001097,0.551992,0.510063,0.515635,0.480927,0.444335,0.455551,0.21309,0.197401,0.205567,0.028061,0.026062,0.02736,0.711384,0.706105,0.725592,0.631863,0.621262,0.648135,0.48294,0.476951,0.517875,0.227048,0.231222,0.248279,0.80708,0.821336,0.851446,0.701218,0.71114,0.758953,0.55397,0.564717,0.622951,0.282258,0.395398,0.364443
0.386152,0.262481,0.253592,0.27316,0.20521,0.178861,0.054566,0.041587,0.035523,0.000809,0.00062,0.000529,0.474528,0.393917,0.378457,0.380955,0.312207,0.292306,0.153575,0.123998,0.113031,0.019313,0.015339,0.013608,0.652537,0.606779,0.610414,0.527175,0.471858,0.467584,0.364108,0.304622,0.285537,0.183993,0.151117,0.135134,0.768607,0.752422,0.765661,0.639252,0.604861,0.605703,0.436332,0.382545,0.363837,0.232096,0.253828,0.204214
0.364852,0.31498,0.296214,0.274708,0.249025,0.218366,0.049131,0.044963,0.038894,0.001334,0.00123,0.001089,0.454575,0.427035,0.391392,0.396803,0.371723,0.338513,0.159404,0.149731,0.13737,0.01844,0.017376,0.016073,0.608048,0.594369,0.574418,0.543723,0.530426,0.509238,0.390942,0.379166,0.363089,0.149885,0.149685,0.138911,0.702552,0.699955,0.690908,0.627485,0.624135,0.613676,0.477147,0.478246,0.4646,0.192899,0.29511,0.219414
0.542638,0.426159,0.465943,0.325326,0.293069,0.293818,0.050443,0.046228,0.046423,0.003722,0.003202,0.003602,0.63716,0.625196,0.635395,0.520351,0.507474,0.513969,0.248303,0.236068,0.240101,0.060918,0.055617,0.057338,0.778097,0.781444,0.793496,0.669918,0.668004,0.679556,0.526554,0.516837,0.526597,0.356274,0.344534,0.343848,0.864159,0.866556,0.876909,0.754074,0.754086,0.766645,0.592463,0.587966,0.5992,0.449382,0.464403,0.454879
0.44563,0.301087,0.406365,0.164228,0.176333,0.186105,0.009406,0.011403,0.011573,9.7E-05,0.000119,0.000119,0.598887,0.701313,0.732533,0.454735,0.551355,0.570097,0.117969,0.146783,0.151933,0.008692,0.011052,0.011429,0.694339,0.814806,0.842935,0.62328,0.755454,0.78528,0.449592,0.568405,0.596325,0.179591,0.237291,0.244724,0.740897,0.852204,0.87862,0.657056,0.789409,0.824168,0.522633,0.671282,0.709513,0.283164,0.459602,0.445008
